service_id,date,exception_type
23,20220924,1
23,20220925,1
23,20221001,1
23,20221002,1
23,20221008,1
23,20221009,1
23,20221015,1
23,20221016,1
23,20221022,1
23,20221023,1
23,20221030,1
23,20221105,1
23,20221106,1
23,20221112,1
23,20221113,1
24,20220916,1
24,20220917,1
24,20220918,1
24,20220923,1
24,20220924,1
24,20220930,1
24,20221001,1
24,20221007,1
24,20221008,1
24,20221014,1
24,20221015,1
24,20221021,1
24,20221022,1
24,20221028,1
24,20221029,1
24,20221104,1
24,20221105,1
24,20221111,1
24,20221112,1
25,20220916,1
25,20220917,1
25,20220923,1
25,20220924,1
25,20220930,1
25,20221001,1
25,20221007,1
25,20221008,1
25,20221014,1
25,20221015,1
25,20221021,1
25,20221022,1
25,20221028,1
25,20221029,1
25,20221104,1
25,20221105,1
25,20221111,1
25,20221112,1
26,20220913,1
26,20220914,1
26,20220915,1
26,20220916,1
26,20220919,1
26,20220920,1
26,20220921,1
26,20220922,1
26,20220923,1
26,20220926,1
26,20220927,1
26,20220929,1
26,20220930,1
26,20221003,1
26,20221004,1
26,20221005,1
26,20221006,1
26,20221007,1
26,20221010,1
26,20221011,1
26,20221012,1
26,20221013,1
26,20221014,1
26,20221017,1
26,20221018,1
26,20221019,1
26,20221020,1
26,20221021,1
26,20221024,1
26,20221025,1
26,20221026,1
26,20221027,1
26,20221028,1
26,20221031,1
26,20221101,1
26,20221102,1
26,20221103,1
26,20221104,1
26,20221107,1
26,20221108,1
26,20221109,1
26,20221110,1
26,20221111,1
27,20220927,1
27,20220928,1
27,20220929,1
27,20220930,1
27,20221003,1
27,20221004,1
27,20221005,1
27,20221006,1
27,20221007,1
27,20221010,1
27,20221011,1
27,20221012,1
27,20221013,1
27,20221014,1
27,20221017,1
27,20221018,1
27,20221019,1
27,20221020,1
27,20221021,1
27,20221024,1
27,20221025,1
27,20221026,1
27,20221027,1
27,20221028,1
27,20221031,1
27,20221101,1
27,20221102,1
27,20221103,1
27,20221104,1
27,20221107,1
27,20221108,1
27,20221109,1
27,20221110,1
27,20221111,1
28,20220913,1
28,20220914,1
28,20220915,1
28,20220916,1
28,20220919,1
28,20220920,1
28,20220921,1
28,20220922,1
28,20220923,1
28,20220926,1
28,20220927,1
28,20220928,1
28,20220929,1
28,20220930,1
28,20221003,1
28,20221004,1
28,20221005,1
28,20221006,1
28,20221007,1
28,20221010,1
28,20221011,1
28,20221012,1
28,20221013,1
28,20221014,1
28,20221017,1
28,20221018,1
28,20221019,1
28,20221020,1
28,20221021,1
28,20221024,1
28,20221025,1
28,20221026,1
28,20221027,1
28,20221028,1
28,20221031,1
28,20221101,1
28,20221102,1
28,20221103,1
28,20221104,1
28,20221107,1
28,20221108,1
28,20221109,1
28,20221110,1
28,20221111,1
28,20221114,1
28,20221117,1
28,20221118,1
28,20221121,1
28,20221122,1
28,20221123,1
28,20221125,1
28,20221128,1
28,20221129,1
28,20221130,1
28,20221201,1
28,20221202,1
28,20221205,1
28,20221206,1
28,20221207,1
28,20221208,1
28,20221209,1
28,20221212,1
28,20221213,1
28,20221214,1
28,20221215,1
28,20221216,1
28,20221219,1
28,20221220,1
28,20221221,1
28,20221222,1
28,20221223,1
28,20221227,1
28,20221228,1
28,20221229,1
28,20221230,1
28,20230102,1
28,20230103,1
28,20230104,1
28,20230105,1
28,20230106,1
28,20230109,1
28,20230110,1
28,20230111,1
28,20230112,1
28,20230113,1
28,20230117,1
28,20230118,1
28,20230119,1
28,20230120,1
28,20230123,1
28,20230124,1
28,20230125,1
28,20230126,1
28,20230127,1
28,20230130,1
28,20230131,1
28,20230201,1
28,20230202,1
28,20230203,1
28,20230206,1
28,20230207,1
28,20230208,1
28,20230209,1
28,20230210,1
28,20230213,1
28,20230214,1
28,20230215,1
28,20230216,1
28,20230217,1
28,20230221,1
28,20230222,1
28,20230223,1
28,20230224,1
28,20230227,1
28,20230228,1
29,20220926,1
30,20221024,1
30,20221025,1
30,20221026,1
30,20221027,1
30,20221028,1
30,20221031,1
30,20221101,1
30,20221102,1
30,20221103,1
30,20221104,1
30,20221107,1
30,20221108,1
30,20221109,1
30,20221110,1
30,20221111,1
31,20220913,1
31,20220914,1
31,20220915,1
31,20220916,1
31,20220919,1
31,20220920,1
31,20220921,1
31,20220922,1
31,20220923,1
31,20220927,1
31,20220928,1
31,20220929,1
31,20220930,1
31,20221003,1
31,20221004,1
31,20221005,1
31,20221006,1
31,20221007,1
31,20221010,1
31,20221011,1
31,20221012,1
31,20221013,1
31,20221014,1
31,20221017,1
31,20221018,1
31,20221019,1
31,20221020,1
31,20221021,1
32,20220916,1
32,20220917,1
32,20220918,1
32,20220923,1
33,20220925,1
33,20220930,1
33,20221001,1
33,20221002,1
33,20221007,1
33,20221008,1
33,20221009,1
33,20221014,1
33,20221015,1
33,20221016,1
33,20221021,1
33,20221022,1
33,20221023,1
33,20221028,1
33,20221029,1
33,20221030,1
33,20221104,1
33,20221105,1
33,20221106,1
33,20221111,1
34,20220913,1
34,20220914,1
34,20220915,1
34,20220916,1
34,20220919,1
34,20220920,1
34,20220921,1
34,20220922,1
34,20220923,1
34,20220926,1
34,20220929,1
34,20220930,1
34,20221003,1
34,20221004,1
34,20221005,1
34,20221006,1
34,20221007,1
34,20221010,1
34,20221011,1
34,20221012,1
34,20221013,1
34,20221014,1
34,20221017,1
34,20221018,1
34,20221019,1
34,20221020,1
34,20221021,1
34,20221024,1
34,20221025,1
34,20221026,1
34,20221027,1
34,20221028,1
34,20221031,1
34,20221101,1
34,20221102,1
34,20221103,1
34,20221104,1
34,20221107,1
34,20221108,1
34,20221109,1
34,20221110,1
34,20221111,1
34,20221114,1
34,20221117,1
34,20221118,1
34,20221121,1
34,20221122,1
34,20221123,1
34,20221128,1
34,20221129,1
34,20221130,1
34,20221201,1
34,20221202,1
34,20221205,1
34,20221206,1
34,20221207,1
34,20221208,1
34,20221209,1
34,20221212,1
34,20221213,1
34,20221214,1
34,20221215,1
34,20221216,1
34,20221219,1
34,20221220,1
34,20221221,1
34,20221222,1
34,20221223,1
34,20221227,1
34,20221228,1
34,20221229,1
34,20221230,1
35,20220918,1
35,20220925,1
35,20221002,1
35,20221009,1
35,20221016,1
