trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
1900,20:34:00,20:34:00,38187,13,0,0,52.9220
1900,20:47:00,20:47:00,105,14,0,0,57.9100
1901,19:54:00,19:54:00,148,1,0,0,0.0000
1901,20:00:00,20:00:00,32905,2,0,0,3.6538
1901,20:07:00,20:07:00,125,3,0,0,9.6248
1901,20:22:00,20:22:00,103,4,0,0,25.3610
1901,20:27:00,20:27:00,38,5,0,0,27.7278
1901,20:32:00,20:32:00,84,6,0,0,30.8036
1901,20:36:00,20:36:00,83,7,0,0,33.4072
1901,20:44:00,20:44:00,127,8,0,0,37.2072
1901,20:49:00,20:49:00,70,9,0,0,39.2657
1901,20:56:00,20:56:00,41,10,0,0,42.5492
1901,21:01:00,21:01:00,37953,11,0,0,45.3750
1901,21:07:00,21:07:00,107,12,0,0,47.8532
1901,21:14:00,21:14:00,38187,13,0,0,52.9220
1901,21:28:00,21:28:00,105,14,0,0,57.9100
1902,20:38:00,20:38:00,148,1,0,0,0.0000
1902,20:44:00,20:44:00,32905,2,0,0,3.6538
1902,20:51:00,20:51:00,125,3,0,0,9.6248
1902,21:06:00,21:06:00,103,4,0,0,25.3610
1902,21:10:00,21:10:00,38,5,0,0,27.7278
1902,21:16:00,21:16:00,84,6,0,0,30.8036
1902,21:21:00,21:21:00,83,7,0,0,33.4072
1902,21:29:00,21:29:00,127,8,0,0,37.2072
1902,21:34:00,21:34:00,70,9,0,0,39.2657
1902,21:40:00,21:40:00,41,10,0,0,42.5492
1902,21:45:00,21:45:00,37953,11,0,0,45.3750
1902,21:52:00,21:52:00,107,12,0,0,47.8532
1902,21:59:00,21:59:00,38187,13,0,0,52.9220
1902,22:12:00,22:12:00,105,14,0,0,57.9100
1903,23:51:00,23:51:00,148,1,0,0,0.0000
1903,23:57:00,23:57:00,32905,2,0,0,3.6538
1903,24:04:00,24:04:00,125,3,0,0,9.6248
1903,24:18:00,24:18:00,103,4,0,0,25.3610
1903,24:22:00,24:22:00,38,5,0,0,27.7278
1903,24:27:00,24:27:00,84,6,0,0,30.8036
1903,24:32:00,24:32:00,83,7,0,0,33.4072
1903,24:40:00,24:40:00,127,8,0,0,37.2072
1903,24:45:00,24:45:00,70,9,0,0,39.2657
1903,24:51:00,24:51:00,41,10,0,0,42.5492
1903,24:56:00,24:56:00,37953,11,0,0,45.3750
1903,25:02:00,25:02:00,107,12,0,0,47.8532
1903,25:09:00,25:09:00,38187,13,0,0,52.9220
1903,25:22:00,25:22:00,105,14,0,0,57.9100
1904,03:45:00,03:45:00,148,1,0,0,0.0000
1904,03:51:00,03:51:00,32905,2,0,0,3.6538
1904,03:57:00,03:57:00,125,3,0,0,9.6248
1904,04:11:00,04:11:00,103,4,0,0,25.3610
1904,04:15:00,04:15:00,38,5,0,0,27.7278
1904,04:20:00,04:20:00,84,6,0,0,30.8036
1904,04:24:00,04:24:00,83,7,0,0,33.4072
1904,04:32:00,04:32:00,127,8,0,0,37.2072
1904,04:37:00,04:37:00,70,9,0,0,39.2657
1904,04:43:00,04:43:00,41,10,0,0,42.5492
1904,04:46:00,04:46:00,109,11,0,0,43.5250
1904,04:50:00,04:50:00,37953,12,0,0,45.3750
1904,04:56:00,04:56:00,107,13,0,0,47.8532
1904,05:03:00,05:03:00,38187,14,0,0,52.9220
1904,05:21:00,05:21:00,105,15,0,0,57.9100
1905,05:20:00,05:20:00,148,1,0,0,0.0000
1905,05:26:00,05:26:00,32905,2,0,0,3.6538
1905,05:33:00,05:33:00,125,3,0,0,9.6248
1905,05:48:00,05:48:00,103,4,0,0,25.3610
1905,05:52:00,05:52:00,38,5,0,0,27.7278
1905,05:57:00,05:57:00,84,6,0,0,30.8036
1905,06:02:00,06:02:00,83,7,0,0,33.4072
1905,06:10:00,06:10:00,127,8,0,0,37.2072
1905,06:16:00,06:16:00,70,9,0,0,39.2657
1905,06:22:00,06:22:00,41,10,0,0,42.5492
1905,06:25:00,06:25:00,109,11,0,0,43.5250
1905,06:29:00,06:29:00,37953,12,0,0,45.3750
1905,06:35:00,06:35:00,107,13,0,0,47.8532
1905,06:43:00,06:43:00,38187,14,0,0,52.9220
1905,06:57:00,06:57:00,105,15,0,0,57.9100
1906,05:45:00,05:45:00,148,1,0,0,0.0000
1906,05:52:00,05:52:00,32905,2,0,0,3.6538
1906,05:59:00,05:59:00,125,3,0,0,9.6248
1906,06:15:00,06:15:00,103,4,0,0,25.3610
1906,06:19:00,06:19:00,38,5,0,0,27.7278
1906,06:25:00,06:25:00,84,6,0,0,30.8036
1906,06:30:00,06:30:00,83,7,0,0,33.4072
1906,06:37:00,06:37:00,127,8,0,0,37.2072
1906,06:42:00,06:42:00,70,9,0,0,39.2657
1906,06:49:00,06:49:00,41,10,0,0,42.5492
1906,06:51:00,06:51:00,109,11,0,0,43.5250
1906,06:55:00,06:55:00,37953,12,0,0,45.3750
1906,07:01:00,07:01:00,107,13,0,0,47.8532
1906,07:09:00,07:09:00,38187,14,0,0,52.9220
1906,07:21:00,07:21:00,105,15,0,0,57.9100
1907,06:11:00,06:11:00,148,1,0,0,0.0000
1907,06:17:00,06:17:00,32905,2,0,0,3.6538
1907,06:25:00,06:25:00,125,3,0,0,9.6248
1907,06:40:00,06:40:00,103,4,0,0,25.3610
1907,06:45:00,06:45:00,38,5,0,0,27.7278
1907,06:50:00,06:50:00,84,6,0,0,30.8036
1907,06:55:00,06:55:00,83,7,0,0,33.4072
1907,07:02:00,07:02:00,127,8,0,0,37.2072
1907,07:07:00,07:07:00,70,9,0,0,39.2657
1907,07:14:00,07:14:00,41,10,0,0,42.5492
1907,07:17:00,07:17:00,109,11,0,0,43.5250
1907,07:21:00,07:21:00,37953,12,0,0,45.3750
1907,07:29:00,07:29:00,107,13,0,0,47.8532
1907,07:37:00,07:37:00,38187,14,0,0,52.9220
1907,07:50:00,07:50:00,105,15,0,0,57.9100
1908,12:21:00,12:21:00,148,1,0,0,0.0000
1908,12:27:00,12:27:00,32905,2,0,0,3.6538
1908,12:34:00,12:34:00,125,3,0,0,9.6248
1908,12:48:00,12:48:00,103,4,0,0,25.3610
1908,12:52:00,12:52:00,38,5,0,0,27.7278
1908,12:57:00,12:57:00,84,6,0,0,30.8036
1908,13:02:00,13:02:00,83,7,0,0,33.4072
1908,13:10:00,13:10:00,127,8,0,0,37.2072
1908,13:15:00,13:15:00,70,9,0,0,39.2657
1908,13:21:00,13:21:00,41,10,0,0,42.5492
1908,13:24:00,13:24:00,109,11,0,0,43.5250
1908,13:28:00,13:28:00,37953,12,0,0,45.3750
1908,13:35:00,13:35:00,107,13,0,0,47.8532
1908,13:44:00,13:44:00,38187,14,0,0,52.9220
1908,13:57:00,13:57:00,105,15,0,0,57.9100
1909,14:11:00,14:11:00,148,1,0,0,0.0000
1909,14:17:00,14:17:00,32905,2,0,0,3.6538
1909,14:24:00,14:24:00,125,3,0,0,9.6248
1909,14:38:00,14:38:00,103,4,0,0,25.3610
1909,14:43:00,14:43:00,38,5,0,0,27.7278
1909,14:48:00,14:48:00,84,6,0,0,30.8036
1909,14:53:00,14:53:00,83,7,0,0,33.4072
1909,15:00:00,15:00:00,127,8,0,0,37.2072
1909,15:05:00,15:05:00,70,9,0,0,39.2657
1909,15:11:00,15:11:00,41,10,0,0,42.5492
1909,15:14:00,15:14:00,109,11,0,0,43.5250
1909,15:18:00,15:18:00,37953,12,0,0,45.3750
1909,15:25:00,15:25:00,107,13,0,0,47.8532
1909,15:32:00,15:32:00,38187,14,0,0,52.9220
1909,15:45:00,15:45:00,105,15,0,0,57.9100
1910,15:11:00,15:11:00,148,1,0,0,0.0000
1910,15:17:00,15:17:00,32905,2,0,0,3.6538
1910,15:24:00,15:24:00,125,3,0,0,9.6248
1910,15:39:00,15:39:00,103,4,0,0,25.3610
1910,15:43:00,15:43:00,38,5,0,0,27.7278
1910,15:49:00,15:49:00,84,6,0,0,30.8036
1910,15:54:00,15:54:00,83,7,0,0,33.4072
1910,16:01:00,16:01:00,127,8,0,0,37.2072
1910,16:06:00,16:06:00,70,9,0,0,39.2657
1910,16:12:00,16:12:00,41,10,0,0,42.5492
1910,16:15:00,16:15:00,109,11,0,0,43.5250
1910,16:19:00,16:19:00,37953,12,0,0,45.3750
1910,16:24:00,16:24:00,107,13,0,0,47.8532
1910,16:32:00,16:32:00,38187,14,0,0,52.9220
1910,16:44:00,16:44:00,105,15,0,0,57.9100
1911,21:09:00,21:09:00,148,1,0,0,0.0000
1911,21:15:00,21:15:00,32905,2,0,0,3.6538
1911,21:22:00,21:22:00,125,3,0,0,9.6248
1911,21:36:00,21:36:00,103,4,0,0,25.3610
1911,21:40:00,21:40:00,38,5,0,0,27.7278
1911,21:45:00,21:45:00,84,6,0,0,30.8036
1911,21:50:00,21:50:00,83,7,0,0,33.4072
1911,21:58:00,21:58:00,127,8,0,0,37.2072
1911,22:02:00,22:02:00,70,9,0,0,39.2657
1911,22:09:00,22:09:00,41,10,0,0,42.5492
1911,22:12:00,22:12:00,109,11,0,0,43.5250
1911,22:15:00,22:15:00,37953,12,0,0,45.3750
1911,22:22:00,22:22:00,107,13,0,0,47.8532
1911,22:29:00,22:29:00,38187,14,0,0,52.9220
1911,22:42:00,22:42:00,105,15,0,0,57.9100
1912,22:04:00,22:04:00,148,1,0,0,0.0000
1912,22:10:00,22:10:00,32905,2,0,0,3.6538
1912,22:17:00,22:17:00,125,3,0,0,9.6248
1912,22:31:00,22:31:00,103,4,0,0,25.3610
1912,22:35:00,22:35:00,38,5,0,0,27.7278
1912,22:40:00,22:40:00,84,6,0,0,30.8036
1912,22:45:00,22:45:00,83,7,0,0,33.4072
1912,22:53:00,22:53:00,127,8,0,0,37.2072
1912,22:58:00,22:58:00,70,9,0,0,39.2657
1912,23:04:00,23:04:00,41,10,0,0,42.5492
1912,23:07:00,23:07:00,109,11,0,0,43.5250
1912,23:11:00,23:11:00,37953,12,0,0,45.3750
1912,23:17:00,23:17:00,107,13,0,0,47.8532
1912,23:24:00,23:24:00,38187,14,0,0,52.9220
1912,23:37:00,23:37:00,105,15,0,0,57.9100
1913,23:18:00,23:18:00,148,1,0,0,0.0000
1913,23:24:00,23:24:00,32905,2,0,0,3.6538
1913,23:31:00,23:31:00,125,3,0,0,9.6248
1913,23:46:00,23:46:00,103,4,0,0,25.3610
1913,23:50:00,23:50:00,38,5,0,0,27.7278
1913,23:55:00,23:55:00,84,6,0,0,30.8036
1913,24:00:00,24:00:00,83,7,0,0,33.4072
1913,24:08:00,24:08:00,127,8,0,0,37.2072
1913,24:13:00,24:13:00,70,9,0,0,39.2657
1913,24:19:00,24:19:00,41,10,0,0,42.5492
1913,24:22:00,24:22:00,109,11,0,0,43.5250
1913,24:26:00,24:26:00,37953,12,0,0,45.3750
1913,24:32:00,24:32:00,107,13,0,0,47.8532
1913,24:39:00,24:39:00,38187,14,0,0,52.9220
1913,24:55:00,24:55:00,105,15,0,0,57.9100
1914,10:13:00,10:13:00,148,1,0,0,0.0000
1914,10:19:00,10:19:00,32905,2,0,0,3.6538
1914,10:26:00,10:26:00,125,3,0,0,9.6248
1914,10:40:00,10:40:00,103,4,0,0,25.3610
1914,10:44:00,10:44:00,38,5,0,0,27.7278
1914,10:49:00,10:49:00,84,6,0,0,30.8036
1914,10:54:00,10:54:00,83,7,0,0,33.4072
1914,11:02:00,11:02:00,127,8,0,0,37.2072
1914,11:07:00,11:07:00,70,9,0,0,39.2657
1914,11:13:00,11:13:00,41,10,0,0,42.5492
1914,11:18:00,11:18:00,37953,11,0,0,45.3750
1914,11:24:00,11:24:00,107,12,0,0,47.8532
1914,11:31:00,11:31:00,38187,13,0,0,52.9220
1914,11:44:00,11:44:00,105,14,0,0,57.9104
1915,11:50:00,11:50:00,148,1,0,0,0.0000
1915,11:56:00,11:56:00,32905,2,0,0,3.6538
1915,12:03:00,12:03:00,125,3,0,0,9.6248
1915,12:17:00,12:17:00,103,4,0,0,25.3610
1915,12:22:00,12:22:00,38,5,0,0,27.7278
1915,12:27:00,12:27:00,84,6,0,0,30.8036
1915,12:31:00,12:31:00,83,7,0,0,33.4072
1915,12:39:00,12:39:00,127,8,0,0,37.2072
1915,12:44:00,12:44:00,70,9,0,0,39.2657
1915,12:51:00,12:51:00,41,10,0,0,42.5492
1915,12:55:00,12:55:00,37953,11,0,0,45.3750
1915,13:01:00,13:01:00,107,12,0,0,47.8532
1915,13:09:00,13:09:00,38187,13,0,0,52.9220
1915,13:22:00,13:22:00,105,14,0,0,57.9104
1916,18:45:00,18:45:00,148,1,0,0,0.0000
1916,18:51:00,18:51:00,32905,2,0,0,3.6538
1916,18:58:00,18:58:00,125,3,0,0,9.6248
1916,19:14:00,19:14:00,103,4,0,0,25.3610
1916,19:18:00,19:18:00,38,5,0,0,27.7278
1916,19:23:00,19:23:00,84,6,0,0,30.8036
1916,19:28:00,19:28:00,83,7,0,0,33.4072
1916,19:35:00,19:35:00,127,8,0,0,37.2072
1916,19:40:00,19:40:00,70,9,0,0,39.2657
1916,19:47:00,19:47:00,41,10,0,0,42.5492
1916,19:52:00,19:52:00,37953,11,0,0,45.3750
1916,19:59:00,19:59:00,107,12,0,0,47.8532
1916,20:06:00,20:06:00,38187,13,0,0,52.9220
1916,20:19:00,20:19:00,105,14,0,0,57.9104
1917,25:09:00,25:09:00,148,1,0,0,0.0000
1917,25:15:00,25:15:00,32905,2,0,0,3.6538
1917,25:22:00,25:22:00,125,3,0,0,9.6248
1917,25:38:00,25:38:00,103,4,0,0,25.3610
1917,25:42:00,25:42:00,38,5,0,0,27.7278
1917,25:47:00,25:47:00,84,6,0,0,30.8036
1917,25:52:00,25:52:00,83,7,0,0,33.4072
1917,26:00:00,26:00:00,127,8,0,0,37.2072
1917,26:05:00,26:05:00,70,9,0,0,39.2657
1917,26:12:00,26:12:00,41,10,0,0,42.5492
1917,26:15:00,26:15:00,109,11,0,0,43.5250
1917,26:19:00,26:19:00,37953,12,0,0,45.3750
1917,26:25:00,26:25:00,107,13,0,0,47.8532
1917,26:33:00,26:33:00,38187,14,0,0,52.9220
1917,26:46:00,26:46:00,105,15,0,0,57.9104
1918,07:44:00,07:44:00,148,1,0,0,0.0000
1918,07:51:00,07:51:00,32905,2,0,0,3.6538
1918,07:58:00,07:58:00,125,3,0,0,9.6248
1918,08:13:00,08:13:00,103,4,0,0,25.3610
1918,08:18:00,08:18:00,38,5,0,0,27.7278
1918,08:23:00,08:23:00,84,6,0,0,30.8036
1918,08:28:00,08:28:00,83,7,0,0,33.4072
1918,08:35:00,08:35:00,127,8,0,0,37.2072
1918,08:41:00,08:41:00,70,9,0,0,39.2657
1918,08:47:00,08:47:00,41,10,0,0,42.5492
1918,08:50:00,08:50:00,109,11,0,0,43.5250
1918,08:53:00,08:53:00,37953,12,0,0,45.3750
1918,08:59:00,08:59:00,107,13,0,0,47.8532
1918,09:06:00,09:06:00,38187,14,0,0,52.9220
1918,09:19:00,09:19:00,105,15,0,0,57.9104
1919,13:07:00,13:07:00,148,1,0,0,0.0000
1919,13:13:00,13:13:00,32905,2,0,0,3.6538
1919,13:20:00,13:20:00,125,3,0,0,9.6248
1919,13:34:00,13:34:00,103,4,0,0,25.3610
1919,13:38:00,13:38:00,38,5,0,0,27.7278
1919,13:43:00,13:43:00,84,6,0,0,30.8036
1919,13:48:00,13:48:00,83,7,0,0,33.4072
1919,13:56:00,13:56:00,127,8,0,0,37.2072
1919,14:01:00,14:01:00,70,9,0,0,39.2657
1919,14:07:00,14:07:00,41,10,0,0,42.5492
1919,14:10:00,14:10:00,109,11,0,0,43.5250
1919,14:14:00,14:14:00,37953,12,0,0,45.3750
1919,14:21:00,14:21:00,107,13,0,0,47.8532
1919,14:28:00,14:28:00,38187,14,0,0,52.9220
1919,14:42:00,14:42:00,105,15,0,0,57.9104
1920,17:39:00,17:39:00,83,1,0,0,0.0000
1920,17:57:00,17:57:00,107,2,0,0,14.4519
1920,18:07:00,18:07:00,38187,3,0,0,19.5208
1920,18:20:00,18:20:00,105,4,0,0,24.5089
1921,24:02:00,24:02:00,37953,1,0,0,0.0000
1921,24:09:00,24:09:00,107,2,0,0,2.4782
1921,24:17:00,24:17:00,38187,3,0,0,7.5470
1921,24:32:00,24:32:00,105,4,0,0,12.5350
1922,22:08:00,22:08:00,107,1,0,0,0.0000
1922,22:15:00,22:15:00,38187,2,0,0,5.0706
1922,22:29:00,22:29:00,105,3,0,0,10.0591
1923,05:06:00,05:06:00,148,1,0,0,0.0000
1923,05:13:00,05:13:00,32905,2,0,0,3.6538
1923,05:20:00,05:20:00,125,3,0,0,9.6248
1923,05:54:00,05:54:00,107,4,0,0,47.8536
1923,06:12:00,06:12:00,105,5,0,0,57.9106
1924,09:21:00,09:21:00,148,1,0,0,0.0000
1924,09:27:00,09:27:00,32905,2,0,0,3.6538
1924,09:35:00,09:35:00,125,3,0,0,9.6248
1924,09:49:00,09:49:00,103,4,0,0,25.3610
1924,10:14:00,10:14:00,107,5,0,0,47.8536
1924,10:33:00,10:33:00,105,6,0,0,57.9110
1925,17:31:00,17:31:00,148,1,0,0,0.0000
1925,17:37:00,17:37:00,32905,2,0,0,3.6538
1925,17:44:00,17:44:00,125,3,0,0,9.6248
1925,18:17:00,18:17:00,37953,4,0,0,45.3752
1925,18:26:00,18:26:00,107,5,0,0,47.8534
1925,18:44:00,18:44:00,105,6,0,0,57.9102
1926,07:31:00,07:31:00,148,1,0,0,0.0000
1926,07:38:00,07:38:00,32905,2,0,0,3.6538
1926,07:45:00,07:45:00,125,3,0,0,9.6248
1926,08:22:00,08:22:00,107,4,0,0,47.8536
1926,08:42:00,08:42:00,105,5,0,0,57.9110
1927,06:01:00,06:01:00,148,1,0,0,0.0000
1927,06:07:00,06:07:00,32905,2,0,0,3.6538
1927,06:15:00,06:15:00,125,3,0,0,9.6248
1927,06:48:00,06:48:00,107,4,0,0,47.8536
1927,06:56:00,06:56:00,38187,5,0,0,52.9225
1927,07:10:00,07:10:00,105,6,0,0,57.9106
1928,06:46:00,06:46:00,148,1,0,0,0.0000
1928,06:53:00,06:53:00,32905,2,0,0,3.6538
1928,07:01:00,07:01:00,125,3,0,0,9.6248
1928,07:37:00,07:37:00,107,4,0,0,47.8536
1928,07:44:00,07:44:00,38187,5,0,0,52.9225
1928,07:58:00,07:58:00,105,6,0,0,57.9106
1929,08:06:00,08:06:00,148,1,0,0,0.0000
1929,08:13:00,08:13:00,32905,2,0,0,3.6538
1929,08:20:00,08:20:00,125,3,0,0,9.6248
1929,08:56:00,08:56:00,107,4,0,0,47.8536
1929,09:03:00,09:03:00,38187,5,0,0,52.9225
1929,09:16:00,09:16:00,105,6,0,0,57.9106
1930,06:25:00,06:25:00,32906,1,0,0,0.0000
1930,06:32:00,06:32:00,103,2,0,0,1.8108
1930,06:36:00,06:36:00,38,3,0,0,4.1777
1930,06:42:00,06:42:00,84,4,0,0,7.2534
1930,06:47:00,06:47:00,83,5,0,0,9.8570
1930,07:06:00,07:06:00,107,6,0,0,24.3034
1930,07:24:00,07:24:00,105,7,0,0,34.3604
1931,18:31:00,18:31:00,148,1,0,0,0.0000
1931,18:37:00,18:37:00,32905,2,0,0,3.6538
1931,18:44:00,18:44:00,125,3,0,0,9.6248
1931,18:59:00,18:59:00,103,4,0,0,25.3610
1931,19:21:00,19:21:00,37953,5,0,0,45.3752
1931,19:27:00,19:27:00,107,6,0,0,47.8534
1931,19:45:00,19:45:00,105,7,0,0,57.9102
1932,08:26:00,08:26:00,148,1,0,0,0.0000
1932,08:33:00,08:33:00,32905,2,0,0,3.6538
1932,08:41:00,08:41:00,125,3,0,0,9.6248
1932,08:55:00,08:55:00,103,4,0,0,25.3610
1932,09:19:00,09:19:00,107,5,0,0,47.8536
1932,09:26:00,09:26:00,38187,6,0,0,52.9225
1932,09:40:00,09:40:00,105,7,0,0,57.9106
1933,06:23:00,06:23:00,148,1,0,0,0.0000
1933,06:30:00,06:30:00,32905,2,0,0,3.6538
1933,06:37:00,06:37:00,125,3,0,0,9.6248
1933,07:12:00,07:12:00,107,4,0,0,47.8536
1933,07:19:00,07:19:00,38187,5,0,0,52.9225
1933,07:34:00,07:34:00,105,6,0,0,57.9110
1934,06:59:00,06:59:00,148,1,0,0,0.0000
1934,07:06:00,07:06:00,32905,2,0,0,3.6538
1934,07:13:00,07:13:00,125,3,0,0,9.6248
1934,07:51:00,07:51:00,107,4,0,0,47.8536
1934,07:59:00,07:59:00,38187,5,0,0,52.9225
1934,08:13:00,08:13:00,105,6,0,0,57.9110
1935,07:16:00,07:16:00,148,1,0,0,0.0000
1935,07:23:00,07:23:00,32905,2,0,0,3.6538
1935,07:31:00,07:31:00,125,3,0,0,9.6248
1935,08:06:00,08:06:00,107,4,0,0,47.8536
1935,08:13:00,08:13:00,38187,5,0,0,52.9225
1935,08:28:00,08:28:00,105,6,0,0,57.9110
1936,06:00:00,06:00:00,32906,1,0,0,0.0000
1936,06:07:00,06:07:00,103,2,0,0,1.8108
1936,06:12:00,06:12:00,38,3,0,0,4.1777
1936,06:18:00,06:18:00,84,4,0,0,7.2534
1936,06:23:00,06:23:00,83,5,0,0,9.8570
1936,06:41:00,06:41:00,107,6,0,0,24.3034
1936,06:48:00,06:48:00,38187,7,0,0,29.3723
1936,07:02:00,07:02:00,105,8,0,0,34.3604
1937,06:52:00,06:52:00,32906,1,0,0,0.0000
1937,06:59:00,06:59:00,103,2,0,0,1.8108
1937,07:04:00,07:04:00,38,3,0,0,4.1777
1937,07:10:00,07:10:00,84,4,0,0,7.2534
1937,07:15:00,07:15:00,83,5,0,0,9.8570
1937,07:34:00,07:34:00,107,6,0,0,24.3034
1937,07:41:00,07:41:00,38187,7,0,0,29.3723
1937,07:54:00,07:54:00,105,8,0,0,34.3604
1938,14:59:00,14:59:00,148,1,0,0,0.0000
1938,15:05:00,15:05:00,32905,2,0,0,3.6538
1938,15:12:00,15:12:00,125,3,0,0,9.6248
1938,15:26:00,15:26:00,103,4,0,0,25.3610
1938,15:48:00,15:48:00,37953,5,0,0,45.3752
1938,15:54:00,15:54:00,107,6,0,0,47.8534
1938,16:01:00,16:01:00,38187,7,0,0,52.9222
1938,16:15:00,16:15:00,105,8,0,0,57.9102
1939,08:58:00,08:58:00,148,1,0,0,0.0000
1939,09:05:00,09:05:00,32905,2,0,0,3.6538
1939,09:12:00,09:12:00,125,3,0,0,9.6248
1939,09:27:00,09:27:00,103,4,0,0,25.3610
1939,09:53:00,09:53:00,107,5,0,0,47.8536
1939,10:00:00,10:00:00,38187,6,0,0,52.9225
1939,10:13:00,10:13:00,105,7,0,0,57.9110
1940,07:15:00,07:15:00,32906,1,0,0,0.0000
1940,07:22:00,07:22:00,103,2,0,0,1.8108
1940,07:28:00,07:28:00,38,3,0,0,4.1777
1940,07:34:00,07:34:00,84,4,0,0,7.2534
1940,07:40:00,07:40:00,83,5,0,0,9.8570
1940,07:59:00,07:59:00,107,6,0,0,24.3034
1940,08:06:00,08:06:00,38187,7,0,0,29.3723
1940,08:21:00,08:21:00,105,8,0,0,34.3608
1941,07:36:00,07:36:00,32906,1,0,0,0.0000
1941,07:42:00,07:42:00,103,2,0,0,1.8108
1941,07:47:00,07:47:00,38,3,0,0,4.1777
1941,07:53:00,07:53:00,84,4,0,0,7.2534
1941,07:59:00,07:59:00,83,5,0,0,9.8570
1941,08:18:00,08:18:00,107,6,0,0,24.3034
1941,08:26:00,08:26:00,38187,7,0,0,29.3723
1941,08:40:00,08:40:00,105,8,0,0,34.3608
1942,07:55:00,07:55:00,32906,1,0,0,0.0000
1942,08:03:00,08:03:00,103,2,0,0,1.8108
1942,08:08:00,08:08:00,38,3,0,0,4.1777
1942,08:14:00,08:14:00,84,4,0,0,7.2534
1942,08:19:00,08:19:00,83,5,0,0,9.8570
1942,08:38:00,08:38:00,107,6,0,0,24.3034
1942,08:47:00,08:47:00,38187,7,0,0,29.3723
1942,09:01:00,09:01:00,105,8,0,0,34.3608
1943,07:07:00,07:07:00,103,1,0,0,0.0000
1943,07:12:00,07:12:00,38,2,0,0,2.3723
1943,07:18:00,07:18:00,84,3,0,0,5.4481
1943,07:24:00,07:24:00,83,4,0,0,8.0517
1943,07:44:00,07:44:00,107,5,0,0,22.4981
1943,07:52:00,07:52:00,38187,6,0,0,27.5670
1943,08:06:00,08:06:00,105,7,0,0,32.5555
1944,07:32:00,07:32:00,103,1,0,0,0.0000
1944,07:38:00,07:38:00,38,2,0,0,2.3723
1944,07:43:00,07:43:00,84,3,0,0,5.4481
1944,07:49:00,07:49:00,83,4,0,0,8.0517
1944,08:03:00,08:03:00,37953,5,0,0,20.0197
1944,08:10:00,08:10:00,107,6,0,0,22.4979
1944,08:17:00,08:17:00,38187,7,0,0,27.5667
1944,08:32:00,08:32:00,105,8,0,0,32.5551
1945,04:22:00,04:22:00,148,1,0,0,0.0000
1945,04:28:00,04:28:00,32905,2,0,0,3.6538
1945,04:35:00,04:35:00,125,3,0,0,9.6248
1945,04:49:00,04:49:00,103,4,0,0,25.3610
1945,04:58:00,04:58:00,83,5,0,0,33.4170
1945,05:12:00,05:12:00,37953,6,0,0,45.3856
1945,05:19:00,05:19:00,107,7,0,0,47.8638
1945,05:27:00,05:27:00,38187,8,0,0,52.9326
1945,05:40:00,05:40:00,105,9,0,0,57.9206
1946,12:17:00,12:17:00,148,1,0,0,0.0000
1946,12:23:00,12:23:00,32905,2,0,0,3.6538
1946,12:30:00,12:30:00,125,3,0,0,9.6248
1946,12:47:00,12:47:00,103,4,0,0,25.3610
1946,12:52:00,12:52:00,38,5,0,0,27.7278
1946,12:57:00,12:57:00,84,6,0,0,30.8036
1946,13:02:00,13:02:00,83,7,0,0,33.4072
1946,13:17:00,13:17:00,37953,8,0,0,45.3752
1946,13:24:00,13:24:00,107,9,0,0,47.8534
1946,13:31:00,13:31:00,38187,10,0,0,52.9222
1946,13:44:00,13:44:00,105,11,0,0,57.9102
1947,13:18:00,13:18:00,148,1,0,0,0.0000
1947,13:24:00,13:24:00,32905,2,0,0,3.6538
1947,13:31:00,13:31:00,125,3,0,0,9.6248
1947,13:48:00,13:48:00,103,4,0,0,25.3610
1947,13:53:00,13:53:00,38,5,0,0,27.7278
1947,13:58:00,13:58:00,84,6,0,0,30.8036
1947,14:03:00,14:03:00,83,7,0,0,33.4072
1947,14:18:00,14:18:00,37953,8,0,0,45.3752
1947,14:24:00,14:24:00,107,9,0,0,47.8534
1947,14:31:00,14:31:00,38187,10,0,0,52.9222
1947,14:44:00,14:44:00,105,11,0,0,57.9102
1948,16:18:00,16:18:00,148,1,0,0,0.0000
1948,16:24:00,16:24:00,32905,2,0,0,3.6538
1948,16:31:00,16:31:00,125,3,0,0,9.6248
1948,16:48:00,16:48:00,103,4,0,0,25.3610
1948,16:53:00,16:53:00,38,5,0,0,27.7278
1948,16:58:00,16:58:00,84,6,0,0,30.8036
1948,17:03:00,17:03:00,83,7,0,0,33.4072
1948,17:20:00,17:20:00,37953,8,0,0,45.3752
1948,17:28:00,17:28:00,107,9,0,0,47.8534
1948,17:37:00,17:37:00,38187,10,0,0,52.9222
1948,17:50:00,17:50:00,105,11,0,0,57.9102
1949,12:57:00,12:57:00,148,1,0,0,0.0000
1949,13:03:00,13:03:00,32905,2,0,0,3.6538
1949,13:10:00,13:10:00,125,3,0,0,9.6248
1949,13:27:00,13:27:00,103,4,0,0,25.3610
1949,13:32:00,13:32:00,38,5,0,0,27.7278
1949,13:37:00,13:37:00,84,6,0,0,30.8036
1949,13:42:00,13:42:00,83,7,0,0,33.4072
1949,13:49:00,13:49:00,127,8,0,0,37.2072
1949,13:53:00,13:53:00,70,9,0,0,39.2657
1949,13:59:00,13:59:00,41,10,0,0,42.5492
1949,14:04:00,14:04:00,37953,11,0,0,45.3750
